,Time,Age,Gender,City,Seniority level,Position,Experience,Language,Brutto,Bonus,Vacation,WFH,Language@Work,Company name,Company size,Company type,Сontract duration,Company business sector,Employment status
669,08.12.2019 15:03:59,35.0,Male,Stuttgart,Senior,Backend Developer,6,PHP,60600.0,,30.0,4.0,English,Internetstores GmbH,100-1000,Product,unlimited,Сommerce,
670,08.12.2019 15:15:27,32.0,Male,Berlin,Lead,Data Scientist,9,Python,107000.0,12000.0,28.0,,English,,1000+,Product,unlimited,Сommerce,
671,08.12.2019 15:50:38,33.0,Male,Munich,Senior,Backend Developer,12,Java,120000.0,12000.0,30.0,,Deutsch,,100-1000,Consulting / Agency,unlimited,,
672,08.12.2019 17:46:54,35.0,Male,Berlin,Senior,Backend Developer,10,Java,84000.0,0.0,28.0,4.0,English,xx,100-1000,Product,unlimited,Сommerce,
673,08.12.2019 19:46:33,38.0,Male,Walldorf,Senior,Fullstack Developer,17,Javascript / Typescript,79000.0,8000.0,30.0,20.0,Deutsch,SAP,1000+,Product,unlimited,Software Development,
674,08.12.2019 20:32:15,30.0,Male,Berlin,Senior,Backend Developer,7,Python,87000.0,10000.0,30.0,,English,,50-100,Startup,unlimited,,
675,08.12.2019 21:15:24,34.0,Male,Munich,Lead,Fullstack Developer,8,Scala,90000.0,5000.0,30.0,5.0,English,,100-1000,Product,unlimited,Сommerce,
676,08.12.2019 21:42:56,,Male,Berlin,Senior,Data Engineer,8,SQL,75000.0,5000.0,,,English,,100-1000,,unlimited,Сommerce,
677,08.12.2019 21:53:55,31.0,Male,Berlin,Junior,Frontend Developer,3,Javascript / Typescript,48000.0,,20.0,4.0,Deutsch,,50-100,Consulting / Agency,unlimited,Scientific Activities,
678,08.12.2019 23:06:40,36.0,Male,Berlin,Middle,QA,6,,50000.0,,30.0,3.0,Deutsch,,100-1000,Product,more than 1 year,,
679,08.12.2019 23:35:12,31.0,Male,Berlin,Senior,DevOps,10,PHP,75000.0,,28.0,,English,,1000+,Product,unlimited,Сommerce,
680,09.12.2019 05:45:54,30.0,Male,Cologne,Middle,Data Scientist,5,R,73000.0,,30.0,4.0,English,,1000+,Product,unlimited,Сonstruction,
681,09.12.2019 09:38:54,29.0,Male,Cologne,Middle,Manager,4,Not Relevant,52000.0,4000.0,30.0,,English,DHL ,1000+,,unlimited,Transport,
682,09.12.2019 10:26:16,34.0,Female,Berlin,Junior,Software Architect,2,Java,45000.0,300.0,30.0,2.0,Deutsch,,50-100,Product,more than 1 year,Scientific Activities,
683,09.12.2019 11:14:24,31.0,Female,Berlin,Junior,Data Scientist,1,Python,45000.0,,28.0,0.0,English,Scorable,10-50,Startup,unlimited,Finance / Insurance,
684,09.12.2019 11:27:36,33.0,Male,Berlin,Senior,Frontend Developer,8,Javascript / Typescript,70000.0,,24.0,,English,,10-50,Startup,unlimited,,
685,09.12.2019 11:58:49,38.0,Male,Berlin,Senior,Frontend Developer,10,Javascript / Typescript,75000.0,,30.0,5.0,English,,1000+,Product,unlimited,Manufacture,
686,09.12.2019 12:17:25,35.0,Male,Berlin,Senior,Fullstack Developer,16,Javascript / Typescript,95000.0,0.0,28.0,5.0,English,,100-1000,Product,unlimited,Finance / Insurance,
687,09.12.2019 12:28:47,21.0,Male,Moscow,Middle,Data Scientist,4,Python,28300.0,,28.0,10.0,English,,100-1000,Consulting / Agency,1 year,Scientific Activities,
688,09.12.2019 12:40:50,43.0,Male,Schleswig-Holstein,Senior,Backend Developer,25,.NET,93000.0,11000.0,30.0,0.0,Deutsch,,100-1000,Product,unlimited,Transport,
689,09.12.2019 13:18:27,33.0,Male,Berlin,Middle,Data Scientist,3,Scala,77000.0,0.0,26.0,1.0,English,,100-1000,Startup,unlimited,Tourism,
690,09.12.2019 13:25:41,30.0,Male,Berlin,Middle,Backend Developer,4,SAP / ABAP,51600.0,5180.0,30.0,,English,,10-50,Consulting / Agency,unlimited,Software Development,
691,09.12.2019 16:07:23,35.0,Female,Braunschweig,Senior,Embedded Developer,5,C/C++,45000.0,300.0,75.0,4.0,Deutsch,,100-1000,Bodyshop / Outsource,unlimited,Transport,
692,09.12.2019 16:23:11,33.0,Male,Berlin,Middle,Product Manager,4,Not Relevant,65000.0,,27.0,0.0,English,,100-1000,Startup,unlimited,Transport,
693,09.12.2019 16:36:01,28.0,Female,Hamburg,Junior,Data Scientist,1,R,50000.0,,27.0,,English,Adference,10-50,Startup,unlimited,Advertising,
694,09.12.2019 16:54:48,41.0,Male,Munich,Senior,Machine Learning Engineer,12,C/C++,82000.0,20000.0,30.0,10.0,English,huawei,1000+,Product,unlimited,Telecom,
695,09.12.2019 17:54:43,29.0,Male,Munich,Middle,Data Scientist,2,Python,63000.0,7000.0,27.0,2.0,Deutsch,Wirecard,1000+,Product,unlimited,Сommerce,
696,09.12.2019 18:25:32,24.0,Male,Berlin,Middle,Fullstack Developer,3,Javascript / Typescript,56000.0,,24.0,,English,Fraugster,50-100,Product,unlimited,Finance / Insurance,
697,09.12.2019 19:15:11,31.0,Male,Berlin,Lead,Backend Developer,10,Java,115000.0,15000.0,30.0,,English,,100-1000,Startup,unlimited,,
698,09.12.2019 20:26:47,30.0,Male,Berlin,Senior,Backend Developer,8,Javascript / Typescript,65000.0,0.0,27.0,4.0,Deutsch,,10-50,Startup,unlimited,Transport,
699,09.12.2019 21:08:05,34.0,Female,Berlin,Middle,Manager,3,Javascript / Typescript,57000.0,,,,English,,100-1000,Product,unlimited,Education,
700,10.12.2019 07:44:42,29.0,Male,Berlin,Middle,Data Scientist,3,Python,51000.0,0.0,28.0,5.0,English,Mobimeo,50-100,Startup,unlimited,Transport,
701,10.12.2019 08:18:21,35.0,Male,Berlin,Senior,Backend Developer,13,Java,75000.0,0.0,30.0,0.0,English,Idealo Internet GmbH,100-1000,Product,unlimited,Сommerce,
702,10.12.2019 08:52:07,22.0,Male,Amsterdam,Middle,Frontend Developer,5,Javascript / Typescript,82000.0,13500.0,27.0,4.0,English,,1000+,Product,unlimited,Transport,
703,10.12.2019 08:52:46,35.0,Male,Amsterdam,Senior,Backend Developer,16,Java,77500.0,0.0,27.5,7.0,English,ING,1000+,Bank,unlimited,Finance / Insurance,
704,10.12.2019 09:02:46,35.0,Male,Amsterdam,Senior,Data Engineer,10,Go,74400.0,0.0,25.0,,English,FindHotel,10-50,Product,unlimited,Tourism,
705,10.12.2019 09:21:48,32.0,Male,Amsterdam,Middle,DevOps,2,AWS,70000.0,,26.0,10.0,English,,1000+,Bodyshop / Outsource,1 year,,
706,10.12.2019 09:34:34,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,58000.0,,30.0,,English,,100-1000,Product,unlimited,Transport,
707,10.12.2019 09:36:37,32.0,Male,Amsterdam,Senior,Mobile Developer,11,Swift,65000.0,,25.0,0.0,English,,10-50,Startup,unlimited,Finance / Insurance,
708,10.12.2019 09:38:51,43.0,Male,Kaiserslautern,Middle,Data Scientist,3,Python,62500.0,5000.0,30.0,0.0,English,TU Kaiserslautern,1000+,University,more than 1 year,Education,
709,10.12.2019 09:41:50,33.0,Male,Amsterdam,Middle,Fullstack Developer,10,PHP,69000.0,,24.0,,English,,100-1000,Product,unlimited,Сommerce,
710,10.12.2019 09:48:35,33.0,Male,Amsterdam,Middle,Backend Developer,9,Java,81000.0,12150.0,26.0,,English,Booking.com,1000+,Product,unlimited,Сommerce,
711,10.12.2019 09:55:11,35.0,Male,Amsterdam,Senior,QA,10,Not Relevant,65000.0,5000.0,40.0,4.0,English,,1000+,Product,,Scientific Activities,
712,10.12.2019 10:04:06,31.0,Male,Berlin,Middle,Backend Developer,3,Java,48000.0,,24.0,0.0,English,AUTO1 Group,100-1000,Product,unlimited,Transport,
713,10.12.2019 10:11:44,29.0,Male,Berlin,Middle,Backend Developer,7,Java,60000.0,0.0,24.0,0.0,English,Auto1,1000+,,unlimited,Сommerce,
714,10.12.2019 10:18:56,23.0,Female,Amsterdam,Middle,Backend Developer,3,Python,60000.0,7000.0,25.0,,English,KPN,1000+,Product,1 year,Telecom,
715,10.12.2019 10:21:52,33.0,Male,Munich,Senior,Fullstack Developer,12,PHP,54000.0,4500.0,28.0,4.0,English,,up to 10,Startup,unlimited,Health,
716,10.12.2019 10:30:22,30.0,Male,Amsterdam,Middle,Frontend Developer,10,Javascript / Typescript,87500.0,13500.0,28.0,7.0,English,,1000+,Product,unlimited,Transport,
717,10.12.2019 10:41:18,33.0,Male,Eindhoven,Senior,Manager,8,Not Relevant,76000.0,22000.0,25.0,15.0,English,,1000+,Product,unlimited,Health,
718,10.12.2019 10:47:10,38.0,Male,Düsseldorf,Middle,Data Scientist,3,Python,78000.0,7800.0,30.0,4.0,English,VGBS,1000+,Product,unlimited,Manufacture,
719,10.12.2019 10:48:01,24.0,Male,Saint Petersburg,Middle,Fullstack Developer,4,.NET,30000.0,300.0,28.0,3.0,Russian,Arcadia,100-1000,Bodyshop / Outsource,unlimited,Health,
720,10.12.2019 10:50:47,28.0,Male,Amsterdam,Middle,DevOps,6,Python,62000.0,4000.0,28.0,5.0,English,,50-100,Startup,1 year,,
721,10.12.2019 11:18:57,30.0,Male,Amsterdam,Senior,Fullstack Developer,8,.NET,80000.0,,25.0,,English,None,50-100,Product,unlimited,Health,
722,10.12.2019 11:23:47,32.0,Male,Berlin,Junior,Data Scientist,2,R,48000.0,,30.0,5.0,English,,50-100,Product,more than 1 year,Nature Conservation,
723,10.12.2019 11:32:10,,Male,Eindhoven,Senior,Backend Developer,6,Python,53000.0,4000.0,28.0,2.0,English,,100-1000,Product,unlimited,Сommerce,
724,10.12.2019 11:38:41,30.0,Male,Amsterdam,Senior,Backend Developer,9,Java,58500.0,4500.0,25.0,,English,,100-1000,Product,unlimited,Сommerce,
725,10.12.2019 11:44:40,35.0,Female,Amsterdam,Senior,Backend Developer,13,.NET,64000.0,,22.5,8.0,English,Nielsen,1000+,Product,unlimited,Сommerce,
726,10.12.2019 11:54:23,30.0,Female,Amsterdam,Middle,Backend Developer,7,Python,62000.0,,25.0,5.0,English,,10-50,Startup,unlimited,Catering,
727,10.12.2019 11:55:02,29.0,Male,Amsterdam,Senior,Frontend Developer,8,Javascript / Typescript,70000.0,,30.0,4.0,English,,1000+,Product,unlimited,Transport,
728,10.12.2019 11:58:45,35.0,Male,Amsterdam,Senior,Backend Developer,7,Python,72000.0,0.0,25.0,9.0,English,,50-100,Product,unlimited,IT,
729,10.12.2019 12:03:22,30.0,Male,Berlin,Senior,Data Scientist,9,Python,105000.0,20000.0,28.0,,English,,1000+,Product,unlimited,Real Estate,
730,10.12.2019 12:09:40,33.0,Male,Munich,Middle,Product Manager,5,Not Relevant,72000.0,,28.0,3.0,English,,100-1000,Startup,unlimited,,
731,10.12.2019 12:19:11,35.0,Male,Eindhoven ,Senior,Frontend Developer,10,Javascript / Typescript,62000.0,0.0,28.0,,English,,1000+,Bodyshop / Outsource,unlimited,,
732,10.12.2019 12:21:18,,Male,Leeuwarden,Senior,Backend Developer,6,Java,58000.0,,25.0,,English,,100-1000,Product,unlimited,Finance / Insurance,
733,10.12.2019 12:28:01,29.0,Male,Amsterdam,Senior,Backend Developer,11,Java,90000.0,10.0,25.0,0.0,English,,10-50,Product,unlimited,Finance / Insurance,
734,10.12.2019 12:43:27,33.0,Male,Moscow,Senior,Mobile Developer,12,Kotlin,30000.0,0.0,28.0,,Russian,,10-50,Startup,unlimited,Сonstruction,
735,10.12.2019 12:43:38,27.0,Male,Amsterdam,Middle,Backend Developer,4,Scala,78000.0,,25.0,,English,,100-1000,Product,unlimited,Gambling,
736,10.12.2019 13:00:26,34.0,Male,Amsterdam,Senior,Fullstack Developer,12,.NET,75000.0,,20.0,,English,,100-1000,Product,unlimited,Finance / Insurance,
737,10.12.2019 13:13:32,37.0,Male,Eindhoven,Senior,Backend Developer,16,.NET,83400.0,4170.0,25.0,,English,IT&Care,1000+,Product,1 year,Health,
738,10.12.2019 13:50:29,29.0,Male,Amsterdam,Senior,Backend Developer,9,.NET,67000.0,,30.0,0.0,English,,1000+,Product,1 year,Manufacture,
739,10.12.2019 13:52:31,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,65000.0,,,,English,,100-1000,Product,unlimited,Сommerce,
740,10.12.2019 14:34:52,27.0,Male,Amsterdam,Middle,Backend Developer,4,Java,62000.0,2500.0,24.0,0.0,English,,100-1000,Product,1 year,Finance / Insurance,
741,10.12.2019 15:13:02,22.0,Female,Amsterdam,Junior,DevOps,2,Azure,43000.0,,27.0,4.0,English,,1000+,,,,
742,10.12.2019 15:13:41,33.0,Male,Berlin,Senior,Backend Developer,10,.NET,87000.0,,25.0,4.0,English,,10-50,Bodyshop / Outsource,unlimited,Сommerce,
743,10.12.2019 15:51:04,,Male,Munich,Senior,Mobile Developer,5,Kotlin,70000.0,2000.0,28.0,4.0,English,,up to 10,Consulting / Agency,unlimited,Finance / Insurance,
744,10.12.2019 16:03:10,31.0,Male,Berlin,Senior,SRE,10,Go,78000.0,4000.0,25.0,,English,,1000+,Product,unlimited,Сommerce,
745,10.12.2019 16:07:08,27.0,Male,Stuttgart,Senior,Fullstack Developer,6,Javascript / Typescript,48000.0,0.0,28.0,,English,,up to 10,Product,unlimited,Сommerce,
746,10.12.2019 16:11:01,32.0,Male,Hilversum,Senior,Fullstack Developer,10,Java,83000.0,,25.0,4.0,English,XL,50-100,Product,unlimited,Software Development,
747,10.12.2019 16:15:58,28.0,Male,Hamburg,Senior,Backend Developer,5,Cobol,67000.0,8000.0,30.0,4.0,Deutsch,,1000+,Product,unlimited,Finance / Insurance,
748,10.12.2019 16:16:30,32.0,Male,Amsterdam,Middle,Backend Developer,12,Perl,82000.0,12000.0,29.0,0.0,English,Booking.com,1000+,Product,unlimited,Tourism,
749,10.12.2019 17:21:14,32.0,Male,Munich,Lead,Machine Learning Engineer,12,C/C++,115000.0,25000.0,30.0,,English,,1000+,Product,unlimited,Scientific Activities,
750,10.12.2019 17:41:32,49.0,Male,Munich,Senior,DevOps,25,Not Relevant,125000.0,,30.0,,Deutsch,,1000+,Product,3 months,,
751,10.12.2019 17:42:56,30.0,Male,Berlin,Senior,Data Scientist,6,R,75000.0,0.0,27.0,3.0,English,Getyourguide,100-1000,Startup,more than 1 year,Tourism,
752,10.12.2019 18:26:17,35.0,Male,Berlin,,Manager,11,Not Relevant,80000.0,,26.0,,English,,10-50,Product,more than 1 year,HR,
753,10.12.2019 19:33:26,27.0,Female,Amsterdam,Senior,Manager,8,Not Relevant,87000.0,13000.0,29.0,5.0,English,,1000+,Product,unlimited,Tourism,
754,10.12.2019 19:52:47,33.0,Female,Hamburg,Middle,Data Scientist,5,SQL,58000.0,,28.0,,Deutsch,,100-1000,Consulting / Agency,unlimited,Finance / Insurance,
755,10.12.2019 19:58:07,27.0,Female,Berlin,Middle,Backend Developer,5,Java,50000.0,,30.0,,Deutsch,,100-1000,Consulting / Agency,unlimited,Transport,
756,10.12.2019 20:06:47,33.0,Male,Hamburg,Middle,Data Scientist,2,Python,70000.0,5000.0,30.0,0.0,Deutsch,,1000+,Product,unlimited,Сommerce,
757,10.12.2019 20:59:37,32.0,Male,Munich,Senior,SRE,11,Java,69300.0,8500.0,28.0,5.0,Deutsch,,100-1000,Product,unlimited,Сommerce,
758,10.12.2019 21:16:31,31.0,Male,Munich,Senior,Head of Engineering,11,Swift,75000.0,,22.0,5.0,English,,50-100,Startup,unlimited,Health,
759,10.12.2019 21:52:08,28.0,Female,Warsaw,Senior,Fullstack Developer,5,R,155000.0,0.0,32.0,20.0,Polish+English,,100-1000,Consulting / Agency,unlimited,Health,
760,10.12.2019 22:02:10,36.0,Male,Berlin,Senior,Fullstack Developer,7,.NET,70000.0,,30.0,10.0,English,,50-100,Startup,unlimited,Transport,
761,10.12.2019 22:19:05,32.0,Male,Frankfurt,Junior,Data Scientist,0,Python,55000.0,5500.0,30.0,4.0,English,zerog,50-100,Consulting / Agency,unlimited,Transport,
762,10.12.2019 22:41:06,30.0,Male,Amsterdam,Middle,System Administrator,6,Not Relevant,70000.0,10000.0,26.0,,English,,1000+,Product,unlimited,Tourism,
763,10.12.2019 22:55:17,28.0,Male,Gdańsk,Middle,Data Scientist,5,R,14000.0,0.0,25.0,20.0,English,,100-1000,Bodyshop / Outsource,unlimited,Сommerce,
764,10.12.2019 23:19:38,26.0,Male,Amsterdam,Senior,DevOps,6,Not Relevant,68000.0,,24.0,,English,,1000+,Product,unlimited,Transport,
765,10.12.2019 23:40:20,37.0,Male,Amsterdam,Middle,Fullstack Developer,18,Perl,82000.0,20000.0,29.0,0.0,English,,1000+,Product,unlimited,Tourism,
766,10.12.2019 23:55:18,48.0,Male,Berlin,Senior,Network Engineer,16,Cisco,67000.0,,24.0,,English,,1000+,,unlimited,,
767,11.12.2019 00:00:08,,Male,Munich,Senior,Manager,20,Java,90000.0,20000.0,32.0,0.0,English,,1000+,Product,unlimited,Telecom,
768,11.12.2019 01:36:39,30.0,Male,Wroclaw,Middle,Manager,8,Not Relevant,53000.0,3000.0,26.0,15.0,English,,1000+,Bodyshop / Outsource,unlimited,Finance / Insurance,
769,11.12.2019 02:55:43,24.0,Male,Amsterdam,Middle,Frontend Developer,4,Javascript / Typescript,72000.0,,26.0,,English,Booking.com,1000+,Product,unlimited,Tourism,
770,11.12.2019 06:44:08,35.0,Male,Stuttgart,Senior,Manager,5,Python,72000.0,14000.0,30.0,4.0,English,,1000+,Bodyshop / Outsource,unlimited,IT,
771,11.12.2019 06:50:45,35.0,Male,Amsterdam,Lead,DevOps,7,AWS,65000.0,,,,English,,1000+,Bodyshop / Outsource,unlimited,,
772,11.12.2019 08:54:21,29.0,Male,Amsterdam,Senior,QA,8,Java,74000.0,6000.0,30.0,4.0,English,Ingenico,1000+,Product,1 year,Finance / Insurance,
773,11.12.2019 09:21:53,34.0,Male,Amsterdam,Senior,Frontend Developer,10,Javascript / Typescript,60000.0,4500.0,25.0,1.0,English,,100-1000,Product,more than 1 year,HR,
774,11.12.2019 09:54:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,63600.0,,45.0,5.0,Deutsch,SysEleven GmbH,50-100,Product,unlimited,Сommerce,
775,11.12.2019 09:57:24,24.0,Female,Warsaw,Junior,Modelling Specialist,1,R,72000.0,,20.0,20.0,Polish,,1000+,Bank,unlimited,Finance / Insurance,
776,11.12.2019 10:03:04,28.0,Male,Amsterdam,Senior,SAP Consultant,6,Not Relevant,80500.0,4000.0,30.0,5.0,English,,1000+,Consulting / Agency,1 year,IT,
777,11.12.2019 10:11:04,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,125000.0,28000.0,30.0,,Deutsch,,100-1000,Startup,unlimited,Transport,
778,11.12.2019 10:21:26,34.0,Male,Zug,Senior,Backend Developer,12,C/C++,160000.0,0.0,25.0,5.0,English,Trading,10-50,Product,unlimited,Finance / Insurance,
779,11.12.2019 10:25:33,23.0,Female,Moscow,Middle,Data Engineer,4,Hadoop,32000.0,5000.0,28.0,,Russian,Yandex,1000+,Product,unlimited,,
780,11.12.2019 10:54:37,32.0,Male,Düsseldorf,Senior,Data Engineer,7,Python,62000.0,5000.0,30.0,5.0,English,,1000+,Product,unlimited,Manufacture,
781,11.12.2019 11:26:54,25.0,Female,Moscow,Senior,Frontend Developer,5,Javascript / Typescript,35300.0,0.0,28.0,4.0,Russian,,50-100,Product,unlimited,Finance / Insurance,
782,11.12.2019 11:27:30,40.0,Male,Amsterdam,Middle,System Administrator,20,Not Relevant,78000.0,12000.0,28.0,0.0,English,FooBar,1000+,Product,unlimited,,
783,11.12.2019 11:30:23,30.0,Male,Gothenburg,Senior,Backend Developer,8,Elixir,40146.0,,,,English,,10-50,Product,unlimited,Entertainment,
784,11.12.2019 11:35:29,33.0,Male,Zurich,Senior,Backend Developer,6,PHP,90000.0,,,4.0,English,,50-100,Product,more than 1 year,,
785,11.12.2019 11:53:22,31.0,Female,Amsterdam,Senior,QA,5,Javascript / Typescript,67000.0,,26.0,4.0,English,DAZN,100-1000,Product,unlimited,Media,
786,11.12.2019 11:56:43,30.0,Male,Amsterdam,Middle,Backend Developer,10,Java,80000.0,0.0,25.0,5.0,English,,50-100,Product,more than 1 year,Transport,
787,11.12.2019 12:15:48,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,125000.0,28000.0,30.0,,Deutsch,,100-1000,Startup,unlimited,Transport,
788,11.12.2019 12:15:52,30.0,Female,Berlin,Senior,Business Analyst,6,Python,63000.0,,28.0,4.0,English,,1000+,Product,unlimited,Сommerce,
789,11.12.2019 12:16:57,29.0,Male,Berlin,Senior,Data Scientist,7,Python,90000.0,9000.0,28.0,,English,,1000+,Product,unlimited,Сommerce,
790,11.12.2019 12:18:56,31.0,Male,Frankfurt,Middle,Backend Developer,7,Java,74200.0,,35.0,6.0,English,Elsevier Information Systems GmbH,1000+,Product,unlimited,Scientific Activities,
791,11.12.2019 12:29:58,29.0,Male,Amsterdam,Senior,Backend Developer,8,Java,86000.0,0.0,25.0,0.0,English,TomTom,1000+,Product,unlimited,IT,
792,11.12.2019 12:33:32,30.0,Male,Munich,Senior,Cloud Platform Engineer,15,Google Cloud,117000.0,22000.0,30.0,8.0,English,,1000+,,unlimited,,
793,11.12.2019 12:54:34,24.0,Female,Warsaw,Junior,RPA developer,1,Python,48000.0,,20.0,0.0,Polish,,1000+,Bank,6 months,Finance / Insurance,
794,11.12.2019 13:07:34,37.0,Male,Almere,Senior,Tech Lead,10,C/C++,57600.0,4416.0,25.0,,English,,10-50,Product,unlimited,,
795,11.12.2019 13:21:41,26.0,Male,Limassol,Senior,QA,7,Not Relevant,63600.0,,21.0,,Russian,,50-100,Product,more than 1 year,Finance / Insurance,
796,11.12.2019 13:31:46,23.0,Male,Moscow,Middle,Backend Developer,3,Erlang,36819.0,0.0,28.0,5.0,Russian,RBKmoney,100-1000,Product,unlimited,Finance / Insurance,
797,11.12.2019 14:20:02,30.0,Male,Vienna,Junior,Frontend Developer,2,Javascript / Typescript,21600.0,0.0,25.0,5.0,English,,up to 10,Startup,unlimited,HR,
798,11.12.2019 14:36:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,63600.0,,45.0,5.0,Deutsch,SysEleven GmbH,50-100,Product,unlimited,Сommerce,
799,11.12.2019 14:47:42,35.0,Female,Hamburg,Middle,Data Scientist,3,Python,49000.0,0.0,30.0,,Deutsch,,100-1000,Consulting / Agency,unlimited,,
800,11.12.2019 14:52:35,33.0,Male,Munich,Senior,Frontend Developer,5,Javascript / Typescript,78000.0,,30.0,,English,InstaMotion GmbH,50-100,Startup,unlimited,Сommerce,
801,11.12.2019 16:04:31,,Female,Zurich,Middle,Machine Learning Engineer,8,Java,120000.0,,25.0,,English,,1000+,Product,more than 1 year,Сommerce,
802,11.12.2019 16:12:21,29.0,Male,Stockholm,Senior,Backend Developer,6,C/C++,60000.0,7000.0,33.0,8.0,English,,1000+,Product,unlimited,Finance / Insurance,
803,11.12.2019 16:46:23,23.0,Male,Tampere,Junior,Frontend Developer,1,Swift,36000.0,0.0,40.0,10.0,English,,,,,,
804,11.12.2019 17:05:12,39.0,Male,Amsterdam,Senior,Mobile Developer,16,Swift,65000.0,0.0,24.0,2.0,English,BUX,50-100,Product,unlimited,Finance / Insurance,
805,11.12.2019 17:18:28,24.0,Female,Cologne,Junior,Data Scientist,1,Python,49000.0,,25.0,,English,,up to 10,Consulting / Agency,unlimited,,
806,11.12.2019 18:26:10,30.0,Male,Munich,Senior,Backend Developer,9,Java,112000.0,14000.0,30.0,,Deutsch,,100-1000,Consulting / Agency,unlimited,Manufacture,
807,11.12.2019 18:31:22,28.0,Male,Frankfurt,Senior,Data Scientist,6,R,87000.0,11000.0,25.0,,Deutsch,,100-1000,Startup,more than 1 year,Finance / Insurance,
808,11.12.2019 19:46:49,35.0,Male,Berlin,Senior,Backend Developer,10,Javascript / Typescript,68000.0,10000.0,30.0,8.0,English,,100-1000,Product,unlimited,Transport,
809,11.12.2019 19:50:15,32.0,Male,Munich,Middle,Frontend Developer,3,Javascript / Typescript,55000.0,,28.0,,English,,1000+,Product,unlimited,Сommerce,
